"","X","n_in_2008","mean_dist_in_2008","med_dist_in_2008","n_out_2008","mean_dist_out_2008","med_dist_out_2008","n_in_2009","mean_dist_in_2009","med_dist_in_2009","n_out_2009","mean_dist_out_2009","med_dist_out_2009","n_in_2010","mean_dist_in_2010","med_dist_in_2010","n_out_2010","mean_dist_out_2010","med_dist_out_2010","n_in_2011","mean_dist_in_2011","med_dist_in_2011","n_out_2011","mean_dist_out_2011","med_dist_out_2011","n_in_2012","mean_dist_in_2012","med_dist_in_2012","n_out_2012","mean_dist_out_2012","med_dist_out_2012","n_in_2013","mean_dist_in_2013","med_dist_in_2013","n_out_2013","mean_dist_out_2013","med_dist_out_2013","n_in_2014","mean_dist_in_2014","med_dist_in_2014","n_out_2014","mean_dist_out_2014","med_dist_out_2014","n_in_2015","mean_dist_in_2015","med_dist_in_2015","n_out_2015","mean_dist_out_2015","med_dist_out_2015","n_in_2016","mean_dist_in_2016","med_dist_in_2016","n_out_2016","mean_dist_out_2016","med_dist_out_2016"
"339",339,13,4.48996913555717,4.70097764215836,NA,NA,NA,12,3.48195035257421,2.17117182794045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3.71772292665182,1.59484680796837,NA,NA,NA,13,7.20747199500537,3.00490266107341,11,5.65375944087084,3.66413783118183,12,6.82815376437392,4.76309144176853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.30013467431895,2.87106512502479
"340",340,14,5.14739594465212,1.57751530699339,10,4.6570549547659,4.55724853731967,14,3.71805894189651,2.07929653613105,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3.50453564855677,3.44799508844936,NA,NA,NA,11,5.00364122918484,2.22684258303723,NA,NA,NA,13,5.19112638112598,4.82379171538982,NA,NA,NA,16,5.85946702222689,4.85307054891978,NA,NA,NA,11,3.71783498766074,2.71485432442163,12,5.52476995562874,4.18470579855436,NA,NA,NA,NA,NA,NA
"341",341,14,3.17110097790053,2.53016363544869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6.73102412320124,5.6115675875014,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",343,20,5.97431100826054,4.44164898850707,32,1.88351466232315,1.46485766071142,14,3.59884250785518,3.36014148065764,19,3.04700798877527,1.46485766071142,14,2.29404738521021,1.76331409615828,16,4.88922096149144,3.8382577956053,13,3.9884510168104,2.50876092428886,20,2.78953202476515,2.18037232748395,13,4.13110225129037,2.37098888963631,19,2.97160612827588,2.38287845878443,14,5.83715299794557,5.25059091708013,26,3.43683853985086,2.76135215057362,12,2.73922102197432,2.22013741127904,53,3.2345488408246,2.76135215057362,11,6.09228713223901,3.02087320719984,27,4.1916644031322,2.76135215057362,16,3.26317158100306,3.10701126057955,12,3.03592773559135,2.76135215057362
"344",344,18,2.64111425060975,2.17080828163124,14,2.07809144077893,1.68375331563161,15,3.73978771419654,2.16004809842041,16,2.67264530505079,1.53349130190918,21,1.96568226926005,1.56291897197596,NA,NA,NA,21,2.36957978728085,1.41428279974594,16,3.48761732880959,2.41303522937994,15,3.0913215505037,1.83170555967212,14,1.80757903100858,1.84189075538435,21,2.94182049945773,1.90261695870584,NA,NA,NA,22,3.09376458616108,2.08986032651956,25,1.83217268693282,1.60824243799449,14,3.30684850960745,2.09339152304694,15,2.82700829080197,2.28827401348379,13,5.14836272978926,2.63869558156823,17,3.69811017367058,2.81864511759917
"345",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.41265523571634,3.00901075515308,NA,NA,NA,10,4.18073221466641,2.3023948488319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",347,358,3.35679477399506,2.77906485262129,396,2.83440661214734,1.81306867340997,271,3.60857432340755,1.86065591016866,343,2.64811501141311,1.68375331563161,211,3.57308876543473,2.09174606384596,242,2.90427819099674,2.07704564123796,295,3.07044252915259,1.47710333086765,217,2.98617967714021,1.83136012859958,341,3.38826845466205,1.71562627834448,325,2.6791031769577,1.36015012859298,320,3.30043400341796,2.09174606384596,320,2.79069144195118,1.60743676601873,361,2.87344922821774,1.46197849600398,278,2.83834336796138,1.84181876266642,296,3.70200722781493,2.54281913637506,386,2.48728142722662,1.74650409427786,392,3.35151497863728,1.96710184570944,417,2.6618423553921,1.80752214924808
"348",348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7.97596174895938,4.6461467370327,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",351,275,3.90077460104991,2.09927123605421,167,3.22591016567883,1.96988463271715,287,4.10651772580448,2.35750085050575,187,3.15291993511658,1.80866050034105,227,4.39167985310565,2.35750085050575,135,4.17013791354356,2.46531687496423,306,3.22011967043838,1.39142968732887,153,3.64821080140544,2.09927123605421,318,3.50528677647695,1.7312794302606,187,3.37731418297118,2.09927123605421,390,4.00529918565461,2.09927123605421,197,2.77554581981468,1.88301373442393,306,4.00859636799763,2.10738905357731,218,3.143886296838,1.98086323888952,409,4.03113728415143,2.46531687496423,230,3.03355041761399,1.80986326965941,420,3.61810001725705,1.96988463271715,303,3.32656323369957,2.09927123605421
"352",352,10,5.33894355420027,2.26073331882719,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5.89685390406651,4.92348596748574,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.46426362163719,5.15365752711725,NA,NA,NA,10,3.01949888778574,1.53341524718506,NA,NA,NA,10,6.43680399178215,3.25316405849011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",353,77,6.3432151406811,5.95331393938096,30,7.83210121989299,5.57307417603618,76,6.9812372459157,5.89623768008545,25,6.11204172691405,5.53003439116861,69,7.16513703843662,6.43307968407986,19,7.36847877107966,8.17304416310166,56,6.32592405680374,5.8273404624863,27,6.39578433481143,6.16529020014698,70,7.70903448642234,6.78216854295698,51,6.70214843920221,7.9052463051173,85,6.09969075311956,5.29154519841185,38,5.96784918496274,5.36633021330386,70,6.87746627265381,5.91643021278561,31,6.57740416439876,5.91643021278561,114,6.64678262783578,4.90259649822079,43,7.75617879124795,7.93969606978959,152,7.59738533932184,6.07157801319823,73,5.9652989811034,5.3428794362216
"354",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6.56510931563878,3.76802946675479,NA,NA,NA,12,3.50033828820948,3.7411634958224,NA,NA,NA,13,6.23387231445351,4.52453722261961,NA,NA,NA
"355",355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.96608673340909,3.6994080495428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",362,10,5.34096160429256,2.93490326155147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",363,NA,NA,NA,NA,NA,NA,11,8.92453515897091,5.86771683543847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11.0624043165039,10.2952139316839,NA,NA,NA
"364",364,15,4.98066093854174,2.49971626839797,NA,NA,NA,12,3.4057847396367,2.0680512925587,10,5.40905941142326,4.50267544047554,16,3.77828433464269,2.60387146088644,NA,NA,NA,17,2.86081679451441,1.7066404568188,NA,NA,NA,25,3.7307841021776,2.44778507106309,15,2.97848357721165,1.69145912248954,30,3.68620556134557,2.38779238656468,12,3.5930756654925,2.60688093912662,35,4.35956501713103,2.79531410881451,19,3.44227535451837,1.79584448816259,41,4.47448414775084,2.08266162433407,20,3.4635517118121,2.02004964546413,42,4.89656976052134,2.73488534545517,23,3.87435928680361,1.8757958207538
"365",365,11,8.68461803252348,7.85003190469287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7.42135034386103,4.02094088029548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12.1783930781726,9.80431579426461,NA,NA,NA,10,9.43693915865825,9.8060716341686,NA,NA,NA
"366",366,11,1.83216498568308,1.73590175516811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10.6125298787464,8.29503492805179,NA,NA,NA
"373",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",375,10,5.02723188706261,4.15816515141098,NA,NA,NA,21,4.23574975338031,2.1535311212085,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.07722917933752,3.28756096434733,NA,NA,NA,19,10.3742988067508,11.9667958145474,NA,NA,NA,17,5.13878169766945,3.5478066708985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,6.77402338030435,3.25223428063447,NA,NA,NA
"376",376,15,6.66785336900486,2.8685472658336,NA,NA,NA,12,5.87961368987318,5.97278923917851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.04711097959085,2.64140409113659,NA,NA,NA,15,6.26398595150021,6.02101424285081,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6.09730150292362,2.94295619740556,NA,NA,NA,14,6.32262743011257,4.80885126997424,13,8.98883081637305,11.0388591557018
"377",377,26,4.81406377662092,2.8461582322839,NA,NA,NA,31,6.77666696637397,5.86501034418553,NA,NA,NA,12,6.06083577759197,6.20232016645893,10,8.96649124315574,9.51348267086402,NA,NA,NA,13,8.68371344806243,8.2070475127402,12,8.54407420180741,5.10707060723932,NA,NA,NA,16,7.98540050950889,7.08669275698808,NA,NA,NA,11,6.4446741876302,5.34499678953692,NA,NA,NA,17,6.52962634981128,4.67726908481376,NA,NA,NA,16,7.1497163545583,5.13329474616038,NA,NA,NA
"378",378,10,3.34783772394714,2.20329460691819,NA,NA,NA,12,2.37785419249424,2.67283223105856,12,6.33616726776276,6.73704166201887,12,7.92615353675982,7.93987022911154,10,6.65872255130853,7.68174263217454,12,4.24590330366738,3.74051680073477,NA,NA,NA,14,4.19305500251331,3.18666084031052,NA,NA,NA,10,4.73192313736331,2.47560868493899,NA,NA,NA,10,7.43680733079977,2.95248770169793,NA,NA,NA,10,4.89436459725112,3.20722098081307,NA,NA,NA,14,5.13522017755985,2.23294710772202,NA,NA,NA
"379",379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.08955049007931,4.79330109450263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",380,NA,NA,NA,NA,NA,NA,10,2.66425866183708,1.73145079964244,12,8.73852646708266,7.81979086474075,11,5.35014342836728,2.48787131769533,NA,NA,NA,NA,NA,NA,12,6.34485541050681,6.24085840458975,11,5.12094432581539,2.88060582145554,NA,NA,NA,12,3.7855132417842,2.73969052458532,NA,NA,NA,19,2.97483861016546,1.69234984128549,NA,NA,NA,19,4.97479593239304,1.33112369468537,NA,NA,NA,17,4.40290308343602,2.53196286444287,17,6.14035329915165,6.01376885606819
"381",381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9.31166071792526,8.713861868808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",382,14,4.94310693130628,4.05172530035646,NA,NA,NA,16,2.41529630042614,1.68932694936385,14,5.60616397880296,5.97796587118969,NA,NA,NA,NA,NA,NA,11,8.37231765717257,7.4016849270781,11,4.97175299151187,4.04280558838497,10,3.37304641088838,2.56258882197867,17,4.13848371065018,1.3350653290215,15,3.27295879438822,2.11584739051959,NA,NA,NA,14,3.20626446020719,1.80585380695799,NA,NA,NA,11,5.02632643649491,3.54359928109153,NA,NA,NA,NA,NA,NA,10,3.19051397312945,3.32314462724754
"383",383,15,5.48946523652178,3.0114065944546,11,4.27756876040664,1.62911631197695,16,2.90484072155148,1.79391493470838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2.69459088964498,1.91527365043126,NA,NA,NA,NA,NA,NA,11,3.40731963163884,1.41264753901288,NA,NA,NA,17,6.15725202756308,6.65082063672333,16,3.69630500592708,3.65158166239676,NA,NA,NA,13,3.33449834483132,2.14911465560294,17,6.56210983874273,6.72086071693612
"384",384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6.64269598023295,3.4020465419455,NA,NA,NA,14,5.58022990878228,4.23841897894347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6.23993244585895,3.06310493559871,NA,NA,NA
"386",386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",387,12,5.02778765803469,3.77034509775126,NA,NA,NA,18,6.00301312108742,4.06607081825802,11,4.76781453839535,4.26921258115895,13,4.63153717757272,1.45451745359997,NA,NA,NA,12,4.3380002955717,2.74407644457385,NA,NA,NA,21,8.21453804860123,6.08427128055536,NA,NA,NA,10,5.92249683810285,4.6202421053964,NA,NA,NA,16,8.50808691194224,8.46877254185818,NA,NA,NA,16,4.53247468170808,3.27759941290266,NA,NA,NA,18,7.04573852829579,3.42646813220435,NA,NA,NA
"388",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",390,NA,NA,NA,NA,NA,NA,12,7.38600918662683,5.82411111660104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",394,10,3.75855266962811,2.57926984414024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",400,18,5.78476245830883,2.93744700626871,NA,NA,NA,10,7.80379195064399,5.15682354458657,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9.40441278517913,8.39024612111449,NA,NA,NA,10,8.8393132606781,8.08969354395632,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.41787425405385,3.89131487067209,NA,NA,NA,16,7.72165622819005,4.26548713592742,NA,NA,NA,10,6.19131511441706,5.97750641748319,NA,NA,NA
"401",401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",405,NA,NA,NA,NA,NA,NA,10,3.63076943515198,2.23887041875616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6.03973593810488,4.30290448977179,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4.71919495583302,3.5869055354266,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
